Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU_5239	7	239.755322372536	1928	0.0496703076699465	0.428571428571429	2	0.0421637021355784	0.244897959183674
OTU_1404	11	292.021632824648	4040	0.102976145858477	0.563636363636364	2	1.25437013853346	0
OTU_2711	1	0	0	0.00642210810497004	0	2	-1.1700427342623	0
OTU_10187	7	2	7	0.0620298761347554	0.761904761904762	2	0.284604989415154	0
OTU_7826	2	0	0	0.00778185608673148	1	2	-0.927601446982725	0
OTU_5193	1	0	0	2.01217300822202e-223	0	18	0	0
OTU_3726	2	121	498	0.00439142956195836	0	2	-0.927601446982725	0
OTU_9344	1	0	0	0.00211673748952127	0	1	-0.855261373122707	0
OTU_4102	3	0	0	0.0291238179916246	1	2	-0.685160159703149	0
OTU_2064	6	616.570546946574	2432	0.0425154912516083	0.4	2	-0.200277585143997	0.277777777777778
OTU_11826	2	4	4	7.34826118169949e-170	0	4	0.816496580927727	0
OTU_13065	1	0	0	0.00131852693426849	0	1	-0.855261373122707	0
OTU_895	11	200.281228784244	3845	0.107752305431528	0.654545454545455	2	1.25437013853346	0
OTU_474	13	759.716144927732	5705	0.116604486322151	0.512820512820513	2	1.49681142581303	0.142011834319526
OTU_1114	1	0	0	0.00178563027805672	0	2	-1.1700427342623	0
OTU_16	15	529.340005677332	7086	0.272218206153519	0.342857142857143	0	2.23766175387997	0
OTU_1841	1	0	0	3.67413059084974e-170	0	4	-1.22474487139159	0
OTU_1342	1	0	0	0.00749013315084129	0	2	-1.1700427342623	0
OTU_3459	2	3	3	5.51119588627462e-170	0	4	0.816496580927727	0
OTU_1943	8	121	1255	0.073281069635444	0.75	2	0.52704627669473	0
OTU_13909	16	620.290758772064	9640	0.302754523910319	0.375	0	2.49098195243242	0
OTU_2522	1	0	0	0.0127652782693386	0	1	-0.855261373122707	0
OTU_817	7	555.761699379129	1779	0.0391170261969209	0.142857142857143	1	0.455606525869105	0.448979591836735
OTU_749	1	0	0	1.04477995894198e-189	0	8	0	0
OTU_56	7	139.471318336364	574	0.134620069083712	0.523809523809524	0	-0.042220033092075	0.244897959183674
OTU_497	1	0	0	1.04477995894198e-189	0	10	0	0
OTU_44	1	0	0	0.0137596550774827	0	0	-1.30882102585432	0
OTU_331	5	415.681336235144	1637	0.0131589759638828	0.1	5	0.119309997254379	0.32
OTU_2071	1	0	0	1.04477995894198e-189	0	9	0	0
OTU_779	7	89.6663186228976	356	0.159688774112712	0.666666666666667	0	-0.042220033092075	0.244897959183674
OTU_121	2	0	0	0.0419838803924085	1	1	-0.855261373122707	0.5
OTU_12192	1	0	0	2.01217300822202e-223	0	14	0	0
OTU_1118	3	0	0	0.0135433975864321	1	0	-0.802180628749423	0
OTU_859	6	190.210429240761	825	0.0130517406252006	0.266666666666667	5	0.119309997254379	0.444444444444444
OTU_264	9	326.215814164497	1537	0.0305724833998674	0.333333333333333	1	1.76647442486092	0
OTU_7	1	0	0	0.000578535909423676	0	1	-0.855261373122707	0
OTU_913	4	123.654761904762	431	0.00566021049544961	0.166666666666667	1	0.127889551121152	0
OTU_6	2	0	0	5.42480769867457e-156	1	6	0	0
OTU_11055	5	0.44551282051282	5	0.127845052412229	0.9	0	-0.295540231644524	0
OTU_128	9	209.554665173015	3274	0.209665064348785	0.583333333333333	0	0.211100165460374	0.37037037037037
OTU_523	2	1.33333333333333	4	0.00370338073644512	0	1	-0.527544398374754	0
OTU_200	1	0	0	2.01217300822202e-223	0	12	0	0
OTU_687	1	0	0	0.00134499240491651	0	5	-1.22292747185738	0
OTU_1110	2	0	0	0.0209477600556328	1	1	-0.527544398374754	0
OTU_1652	2	1	1	1.04477995894198e-189	0	8	0	0
OTU_2119	2	121	312	0.00404040174775538	0	1	-0.527544398374754	0
OTU_257	2	8.40686155949314	30	0.0057142698644542	0	1	-0.527544398374754	0
OTU_351	11	902.302142438631	6440	0.108168443039625	0.309090909090909	1	1.76647442486092	0.297520661157025
OTU_143	6	47.3734833428976	369	0.00652415613608918	0.466666666666667	5	1.01413497666222	0
OTU_1365	4	12.9278359783155	50	0.0370316714800949	0.666666666666667	1	0.127889551121152	0
OTU_794	6	89.2431833237691	565	0.00729814040568794	0.466666666666667	5	1.01413497666222	0
OTU_892	1	0	0	0.000370075294974083	0	0	-1.30882102585432	0
OTU_1778	1	0	0	0.00211673748952127	0	1	-0.855261373122707	0
OTU_140	2	0	0	5.42480769867457e-156	1	6	0	0
OTU_1325	1	0	0	2.01217300822202e-223	0	15	0	0
OTU_612	2	12.6340982546865	71	0.0174032499753555	0	1	-0.527544398374754	0
OTU_4132	1	0	0	1.04477995894198e-189	0	9	0	0
OTU_1185	3	121	259	0.00362069844743874	0.333333333333333	0	-0.802180628749423	0
OTU_721	2	0	0	0.00358638035957166	1	0	-1.05550082730187	0
OTU_101	1	0	0	2.01217300822202e-223	0	11	0	0
OTU_2549	1	0	0	2.52812748794423e-05	0	3	-1	0
OTU_1062	2	1	1	1.04477995894198e-189	0	9	0	0
OTU_67	2	0	0	5.42480769867457e-156	1	6	0	0
OTU_459	1	0	0	2.01217300822202e-223	0	11	0	0
OTU_8313	8	117.655814134548	731	0.096777748557256	0.392857142857143	1	0.783323500617058	0.375
OTU_236	5	25.3419378396986	291	0.0322979294844388	0.7	5	0.119309997254379	0.32
OTU_11604	4	7.26825396825397	28	0.0119749415181096	0.666666666666667	5	0.119309997254379	0
OTU_2535	2	288.75532328135	1022	0.00439404086749829	0	3	-1	0.5
OTU_266	2	0	0	0.00141279108019976	1	5	-0.775514982153462	0
OTU_109	5	25.3419378396986	291	0.0322979294844388	0.7	5	0.119309997254379	0.32
OTU_1008	2	0	0	0.043495936512807	1	1	-0.855261373122707	0.5
OTU_1237	1	0	0	2.52812748794423e-05	0	3	-1	0
OTU_1641	3	211.762605317828	833	0.0018949706083433	0.333333333333333	3	1	0
OTU_2428	4	414.150440580671	2111	0.0164204093406723	0.166666666666667	3	0	0.5
OTU_3271	1	0	0	2.01217300822202e-223	0	17	0	0
OTU_1364	1	0	0	2.01217300822202e-223	0	18	0	0
OTU_2003	2	0	0	0.00187203373479122	1	3	0	0
OTU_7877	2	3	3	5.51119588627462e-170	0	4	0.816496580927727	0
OTU_1290	1	0	0	2.01217300822202e-223	0	17	0	0
OTU_2630	1	0	0	3.67413059084974e-170	0	4	-1.22474487139159	0
OTU_282	1	0	0	2.01217300822202e-223	0	16	0	0
OTU_476	3	0	0	0.00545129195193543	1	5	-0.328102492449542	0
OTU_1968	1	0	0	2.01217300822202e-223	0	15	0	0
OTU_792	12	853.301521339498	4500	0.0395114022280378	0.212121212121212	5	2.8037849354779	0.277777777777778
OTU_89	1	0	0	2.01217300822202e-223	0	16	0	0
OTU_754	2	0.642857142857143	3	0.00516734310727251	0	1	-0.527544398374754	0
OTU275	2	205.425447601475	722	0.000474400690480909	0	3	0	0
OTU2	11	200.770172855172	2205	0.249990050545646	0.545454545454545	0	1.22438095967017	0
OTU4	1	0	0	0.00331863315512355	0	1	-0.855261373122707	0
OTU3963	1	0	0	2.01217300822202e-223	0	14	0	0
OTU14	8	250.537649708003	1395	0.0324684464873898	0.25	1	1.43875745011296	0
OTU84	3	0	0	0.0721471884755143	1	0	-0.802180628749423	0
OTU79	4	292.99943043068	1069	0.000247343916068147	0	3	2	0
OTU5	1	0	0	0.0075114972197624	0	1	-0.855261373122707	0
OTU6	14	174.99305956309	1361	0.276745382362737	0.406593406593407	0	1.98434155532752	0
OTU18	4	2.63367269984917	26	0.0910193317563622	0.666666666666667	0	-0.548860430196974	0
OTU10	1	0	0	2.01217300822202e-223	0	13	0	0
OTU7737	1	0	0	2.01217300822202e-223	0	13	0	0
